Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
18,/content/dataset/DATASET-3/DATASET-3/curva_488.npy,1.172016791755917,7.699326501721365,14.316984237598446,30.1416906379381,38.86156745091478,44.42727300341673,48.33762502334747,51.31165692932589,53.691288660766325,55.47302463037167
19,/content/dataset/DATASET-1/DATASET-1/curva_1249.npy,1.2902919137270212,0.753215522189765,5.29598502578503,18.835533959215994,26.71131643285396,31.59745879597122,34.978615478686734,37.93879628722622,39.67805010023333,41.31455512642803
20,/content/dataset/DATASET-7/DATASET-7/curva_1242.npy,1.3821009319981872,-4.622693713275681,-1.1718349607704492,11.714651001701693,18.673663155507374,22.842367805940448,26.280244605809283,28.58991536591049,30.515263705367563,31.98728645527911
21,/content/dataset/DATASET-3/DATASET-3/curva_1530.npy,1.1950983571242249,-2.9101152329076356,12.110232411574628,28.026795100933022,36.566663215867905,41.99702924698674,45.49628135825122,48.39087472647034,50.64913448090878,52.53619939526505
22,/content/dataset/DATASET-2/DATASET-2/curva_333.npy,1.3742541840921731,-1.6990375439605707,-0.013210302904732157,12.198868314722663,18.899723178397373,23.7297967296931,26.94379430587151,29.377727405756616,31.277237013897913,32.76177849586872
23,/content/dataset/DATASET-3/DATASET-3/curva_1725.npy,1.1499443664375524,0.7773313714444924,15.601358208841795,32.667256358128895,41.70326930386548,47.02431392543955,51.15588128934472,54.22463932852235,56.562219908445854,58.344011269935436
24,/content/dataset/DATASET-2/DATASET-2/curva_2559.npy,1.1363457214746366,-1.4218122029187539,17.372829839813374,34.35617593265699,42.87617910917376,48.772127569809115,52.93936141193765,55.98022077811239,58.344482629443526,60.324084814888415
25,/content/dataset/DATASET-5/DATASET-5/curva_588.npy,1.328154263529255,0.8116445324829419,3.3838402817099986,16.065968498452968,23.133545268741162,27.920508775500828,31.31117554614655,33.81134043418299,35.81201791073321,37.35245460593913
26,/content/dataset/DATASET-7/DATASET-7/curva_2775.npy,1.1131250014796423,-0.06672614464451464,19.224663559173692,36.99893636029265,45.69072368338619,52.1621233400167,56.11078974146668,59.17775685930346,61.64367084920009,63.573813324851905
27,/content/dataset/DATASET-6/DATASET-6/curva_326.npy,1.197844023904603,4.910341107581569,11.863511595779123,27.73738754151233,35.79347225408157,41.34076183003748,45.1843860772067,48.05925137322691,50.4032942824037,52.11562000966631
28,/content/dataset/DATASET-6/DATASET-6/curva_507.npy,1.371866028220346,-4.254021954143839,0.36737394042163196,12.503423440269795,19.394034442886195,23.983794980069188,27.132041120844953,29.57328038168467,31.436817246149484,32.98796659530427
29,/content/dataset/DATASET-3/DATASET-3/curva_2934.npy,1.368826964405667,-4.495062617520521,-0.3585563578669067,12.65158317621586,19.349943190414702,24.10191542536002,27.327960861116257,29.776189139960955,31.729891030012258,33.24612685535622
30,/content/dataset/DATASET-1/DATASET-1/curva_1195.npy,1.196548345399802,1.5323963293065122,12.256309429027041,28.045377985200687,36.13664587972663,41.58850707619703,45.47211478783317,48.3425684763338,50.5391353956434,52.339410479038015
31,/content/dataset/DATASET-1/DATASET-1/curva_1142.npy,1.2129023334269429,1.66412766507715,11.095017481593604,26.384470096112388,34.30112292211101,39.5683864299562,43.45772663872185,46.628725687731546,48.4797346803029,50.5670894635529
32,/content/dataset/DATASET-1/DATASET-1/curva_1985.npy,1.2246887806130755,-2.724661116559981,9.981604187750953,25.210889383734653,33.078521073104824,38.2654009053473,42.185274281458675,45.02732017162461,46.93702944266725,48.80088390229961
33,/content/dataset/DATASET-3/DATASET-3/curva_1837.npy,1.159302420020604,-2.1517042295052957,14.99131626042764,31.81962189463511,40.3194214776087,46.262836974561885,49.979633932087864,53.315753705016874,55.61254160432556,57.189278933573604
34,/content/dataset/DATASET-5/DATASET-5/curva_1605.npy,1.204668040678087,-1.8504072787934522,11.174521206117335,26.48198872193481,35.377131427478616,40.42703087903961,44.40172122077815,47.224578768213796,49.46881943963205,51.15348629220308
35,/content/dataset/DATASET-5/DATASET-5/curva_2354.npy,1.2005919083502976,-3.663185737437492,11.41828606592257,27.26100576660811,35.41155377043748,40.89550300501143,45.0824310643039,47.7274150722393,50.033143734232155,51.739322336411085
