Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12,Errore_13,Errore_14,Errore_15,Errore_16,Errore_17
51,/content/dataset/DATASET-5/DATASET-5/curva_2509.npy,1.3212903832556755,1.1799840592626687,1.2929328186571771,0.5763095252674171,0.5801800435021198,1.5235669856355154,-0.26276289045657636,0.160783679539046,1.0258490160886309,-0.8354552342001511,0.3651813266420564,-1.0531786515424528,0.4408864979879562,-1.8894722336620442,-2.8660878906169094,-2.2596615895783376,-3.2335615682379917,-7.433416695997544,-9.893036301187372
52,/content/dataset/DATASET-4/DATASET-4/curva_1211.npy,1.246428491806935,0.29137877683721947,0.5155988265712402,-0.04299066347804684,-0.2200502855871548,0.053061288385064034,-0.3966890886300498,-0.37540903357723476,0.9145735576198845,0.0854834846228362,0.1405247056695556,-0.3791581488944049,-0.47542051029062227,0.2846265436384386,-0.9695672987912046,-2.8307065676058802,-5.311941858624744,-6.982210988702777,-12.576436193892725
53,/content/dataset/DATASET-1/DATASET-1/curva_883.npy,1.39447395174157,0.8366917561333858,0.6831144961132091,0.7814073620031057,0.3856541933209981,0.26887905433543646,-0.38933607021304834,0.37033493643504445,0.10435946796815,-1.0286158409655581,-1.8055894011500182,-2.137885625711348,-1.191066643757844,-2.3397886442004396,-3.350551845744866,-6.150086200805679,-7.807805898930509,-12.010967166166822,-16.328407354190762
54,/content/dataset/DATASET-4/DATASET-4/curva_936.npy,1.1613858760645297,0.27706847279173014,0.1486916244815153,0.4040185695296159,-0.5224461565022056,0.5445587316039312,-0.1729741364799873,0.3853886838909304,0.2552874164141595,0.10511924732657311,-0.3123954789760014,0.6437128336809022,-1.7377305641325582,-1.5109899725300437,-3.008740398282152,-3.6654361687459662,-5.733127657844441,-7.259064125449899,-9.34608347937352
55,/content/dataset/DATASET-2/DATASET-2/curva_1543.npy,1.4127780173571602,-0.35210640557955947,-0.30707314695605137,-0.7241012040948258,-0.3859425245753,-0.7146169652541244,-1.2014183061773822,-0.8816880765049131,-0.4907585520478908,-0.830773577247981,-0.9621437858875531,-2.641031257324835,-1.6256017321212408,-1.8752127226778486,-3.723474861596802,-4.536360197181005,-6.946200656210312,-9.406103383070473,-16.0590353538402
56,/content/dataset/DATASET-3/DATASET-3/curva_1988.npy,1.051853291244686,-0.789496948059711,-0.7213387102782765,-0.9627485245420506,-0.6060341024983771,-0.7245460234296144,-0.6608757574076491,-0.7351199568932124,-0.7537405063902022,-0.9281480755984657,-0.2659115760503171,0.037377848836442074,-0.27833283122298963,-0.04240831577634463,-0.28091681496329013,-0.652115145867069,0.01217267410649355,0.005678714969685768,-0.8596385066944464
57,/content/dataset/DATASET-4/DATASET-4/curva_2729.npy,1.4011063607512084,0.24229702085296792,0.2783293561124325,0.58642071197559,0.6057343840036854,-0.16767182790200272,0.24365833694305392,-0.43537463701742024,0.04449779296346792,-2.2397906062008883,-0.5084177534760987,-1.1133781156847669,-2.2526380268010753,-2.941327836775597,-4.112272379888658,-5.770176704876617,-6.431461520312595,-8.767046011396506,-14.064599067740724
58,/content/dataset/DATASET-7/DATASET-7/curva_2366.npy,1.0667367092746394,-1.0265044344847782,-0.9680919929643551,-0.1146132487058384,-0.7858925580018572,-0.604531258320406,-1.0695845879305848,-0.6893952493106666,-1.220337187148206,-0.19882908174542285,-1.1577564194967103,-0.2379085361163659,-0.3162238967773807,0.1995757303159127,0.1443929034117901,-0.9434955162499011,-0.8592461577990749,-1.3632001395869064,-2.1040335020727308
59,/content/dataset/DATASET-4/DATASET-4/curva_352.npy,1.2575521578294857,0.2001107603278907,0.4109721087227242,-0.03785239507381336,0.1050316682401286,-1.6745967817195937,-0.6505674694690866,-1.6865219559814486,-0.2820246038471509,0.5354470397500825,-1.7435788907049024,-1.4538957426381105,-2.5204025635272282,-1.0541654180960616,-0.8337487631384699,-1.8570955534916371,-8.497929340429787,-10.477451391072922,-12.517310273335063
60,/content/dataset/DATASET-4/DATASET-4/curva_2157.npy,1.380536267013445,0.3909618844892754,0.14996770407051846,-0.11320115316630325,-0.16713535542706343,0.8108127942431469,-0.5629377936317488,-0.6513688159424188,-0.38241450953577494,-0.4530228944038883,-1.1014163163632578,-1.1708676113974068,-1.6535726771320778,-2.430713930616893,-3.408005820381273,-6.269169484821167,-7.413436345625625,-11.093206527600314,-18.69878391124483
61,/content/dataset/DATASET-3/DATASET-3/curva_446.npy,1.3387821605328298,1.882542229366601,2.023907026172301,1.9599384761438212,2.226266334071416,1.8248423123030495,2.827716734993428,0.8694634694918352,1.4036596306636917,-0.1216038405401682,0.8966483223923016,0.6901841284181407,-0.234866640701954,-1.0616761775748016,-1.1005701957435658,-2.3589982634530675,-3.484574052985381,-5.763052953881494,-11.609336772798425
62,/content/dataset/DATASET-4/DATASET-4/curva_1081.npy,1.3779995614444638,0.7081004196100628,0.5701446035375535,0.20433287478342252,0.018779836660938624,0.04961162498992984,0.8766457989629628,1.68901670660108,0.2373014340768528,-0.9641348069810318,-0.42365286550224823,-0.4997115307627675,-1.9071255720769038,-1.1842222163182556,-4.043905187410562,-3.578928253938355,-6.0686297650827665,-6.557050622901654,-15.251459215574506
