Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
40,/content/dataset/DATASET-4/DATASET-4/curva_729.npy,1.0520257568372144,0.9330541008232197,1.2965428809559734,2.5996316875432424,2.6145891409310855,3.5093394700302345,3.002667067921127,5.535961090042175,5.126988053925479,5.625955101259032
41,/content/dataset/DATASET-3/DATASET-3/curva_2467.npy,1.1444146387105594,-0.27343404572085994,0.1760638100992404,0.9397893336675135,2.1737417808414357,1.9344512556305684,1.5716613195325322,1.980784367947212,1.8841806620963681,2.138991946603953
42,/content/dataset/DATASET-5/DATASET-5/curva_26.npy,1.116672135070407,-0.3608586905023814,0.8353419572286495,2.169148594582828,1.9695611948935827,2.7520684904231993,2.9389948580183365,1.4835099375202756,3.1083708573481172,1.9489576603728167
43,/content/dataset/DATASET-2/DATASET-2/curva_2402.npy,1.3227135800051997,0.4487158597905321,1.6518458161495295,3.39640948781253,4.578648516811605,5.697836239594109,6.423881583906155,9.189541152042171,10.36785074000202,10.151803582680168
44,/content/dataset/DATASET-2/DATASET-2/curva_2616.npy,1.1034295117813555,0.9269897064553837,1.7096403134955207,3.3046728299690145,3.802736966208929,3.637615881260535,3.635455176144749,4.369857237949376,4.400388001235438,3.72495158204062
45,/content/dataset/DATASET-2/DATASET-2/curva_2220.npy,1.203236305282859,1.4254581814281888,2.0380121678716945,2.9632036906452006,3.954596380162181,4.324637322674715,3.2183585616885146,4.13788305851511,3.5120531721260395,4.742352616335048
46,/content/dataset/DATASET-7/DATASET-7/curva_1470.npy,1.0624833713915571,-0.5611789020713792,0.15781302746705497,0.9937160382106713,2.0543979933750767,1.9898612813700662,3.3717008937722004,4.446654527947449,4.475007148120721,5.043080560068857
47,/content/dataset/DATASET-7/DATASET-7/curva_831.npy,1.035307826846825,1.3337853994540438,1.885853919423553,3.788835696743055,4.138895913322394,3.503117842187442,4.255352364558611,5.471938851083835,6.1352132644723065,6.647442025565277
48,/content/dataset/DATASET-3/DATASET-3/curva_1820.npy,1.2235111789650797,1.134288543423067,2.0155815666358134,3.817335325807461,3.4505423621154803,3.162610957370609,1.8444517888563425,3.588779055757881,2.4839962328010277,2.6068191648602403
49,/content/dataset/DATASET-3/DATASET-3/curva_288.npy,1.233755166088656,-0.2612540359537238,1.394711867325256,2.707279155782929,4.99873540506071,5.94255016858759,7.21712524113425,9.616219660617697,9.372149626560685,12.193834980704365
50,/content/dataset/DATASET-4/DATASET-4/curva_168.npy,1.0307253462968389,1.1849752063664751,1.9103910590053397,2.3279313656277094,3.584924071985962,4.965760931114486,5.116610696204386,5.0692034135927555,6.513049512942838,7.659822311204277
51,/content/dataset/DATASET-5/DATASET-5/curva_2509.npy,1.3212903832556755,0.17168248146799925,1.1756534094895748,2.755943600439691,4.100267511878347,5.547516532924205,6.903208400017233,7.2105401789144725,9.325485173101153,10.888146010599966
52,/content/dataset/DATASET-4/DATASET-4/curva_1211.npy,1.246428491806935,-0.3142755001401139,0.6954989773772858,1.939191471290978,2.5015587688664955,2.6991907048716057,2.831538301195585,2.6189481602005413,3.922243936401489,3.4941179209479096
53,/content/dataset/DATASET-1/DATASET-1/curva_883.npy,1.39447395174157,0.7120261740084631,1.6928860493324285,2.3668136706199663,3.727731315271904,5.921770332176908,7.110705381945132,8.67003817856302,10.391864521435489,10.826582630344255
54,/content/dataset/DATASET-4/DATASET-4/curva_936.npy,1.1613858760645297,-0.6152363307026008,0.06874221443208191,1.101895111994756,1.531706589258843,1.1437122767837393,0.8890319889230972,1.205811895579358,1.5618428670743696,1.2571338945840012
